date,region,channel,spend_usd
2024-12-26,US,organic,22.78
2024-12-26,US,social,76.7
2024-12-26,US,email,8.08
2024-12-26,US,referral,22.32
2024-12-27,US,paid_search,226.32
2024-12-27,US,organic,18.32
2024-12-27,US,social,70.96
2024-12-27,US,email,18.47
2024-12-27,US,referral,22.93
2024-12-28,US,paid_search,157.04
2024-12-28,US,organic,20.75
2024-12-28,US,social,107.34
2024-12-28,US,email,23.93
2024-12-28,US,referral,30.17
2024-12-29,US,paid_search,232.19
2024-12-29,US,organic,17.47
2024-12-29,US,social,66.92
2024-12-29,US,email,15.23
2024-12-29,US,referral,25.67
2024-12-30,US,paid_search,131.47
2024-12-30,US,organic,19.12
2024-12-30,US,social,98.98
2024-12-30,US,email,16.35
2024-12-30,US,referral,28.15
2024-12-31,US,paid_search,193.09
2024-12-31,US,organic,17.46
2024-12-31,US,social,78.44
2024-12-31,US,email,10.5
2024-12-31,US,referral,36.15
2025-01-01,US,paid_search,180.61
2025-01-01,US,organic,18.88
2025-01-01,US,social,69.1
2025-01-01,US,email,26.01
2025-01-01,US,referral,18.29
2025-01-02,US,paid_search,160.7
2025-01-02,US,organic,22.08
2025-01-02,US,social,103.5
2025-01-02,US,email,18.59
2025-01-02,US,referral,36.3
2025-01-03,US,paid_search,202.78
2025-01-03,US,organic,14.72
2025-01-03,US,social,84.22
2025-01-03,US,email,16.15
2025-01-03,US,referral,37.93
2025-01-04,US,paid_search,117.1
2025-01-04,US,organic,26.01
2025-01-04,US,social,94.05
2025-01-04,US,email,18.14
2025-01-04,US,referral,24.36
2025-01-05,US,paid_search,142.09
2025-01-05,US,organic,23.75
2025-01-05,US,social,104.72
2025-01-05,US,email,18.65
2025-01-05,US,referral,24.92
2025-01-06,US,paid_search,153.01
2025-01-06,US,organic,12.21
2025-01-06,US,social,108.44
2025-01-06,US,email,16.59
2025-01-06,US,referral,18.96
2025-01-07,US,paid_search,155.76
2025-01-07,US,organic,17.67
2025-01-07,US,social,56.63
2025-01-07,US,email,11.93
2025-01-07,US,referral,17.91
2025-01-08,US,paid_search,161.44
2025-01-08,US,organic,16.31
2025-01-08,US,social,53.39
2025-01-08,US,email,22.58
2025-01-08,US,referral,32.83
2025-01-09,US,paid_search,144.94
2025-01-09,US,organic,21.36
2025-01-09,US,social,99.39
2025-01-09,US,email,19.47
2025-01-09,US,referral,19.88
2025-01-10,US,paid_search,229.14
2025-01-10,US,organic,17.26
2025-01-10,US,social,59.94
2025-01-10,US,email,17.72
2025-01-10,US,referral,33.07
2025-01-11,US,paid_search,296.46
2025-01-11,US,organic,14.0
2025-01-11,US,social,105.73
2025-01-11,US,email,13.46
2025-01-11,US,referral,29.9
2025-01-12,US,paid_search,113.83
2025-01-12,US,organic,13.69
2025-01-12,US,social,72.54
2025-01-12,US,email,15.3
2025-01-12,US,referral,20.99
2025-01-13,US,paid_search,209.66
2025-01-13,US,organic,25.13
2025-01-13,US,social,103.49
2025-01-13,US,email,21.07
2025-01-13,US,referral,27.6
2025-01-14,US,paid_search,125.24
2025-01-14,US,organic,26.82
2025-01-14,US,social,76.38
2025-01-14,US,email,18.41
2025-01-14,US,referral,34.84
2025-01-15,US,paid_search,200.55
2025-01-15,US,organic,12.52
2025-01-15,US,social,69.34
2025-01-15,US,email,19.96
2025-01-15,US,referral,23.94
2025-01-16,US,paid_search,183.58
2025-01-16,US,organic,23.79
2025-01-16,US,social,105.67
2025-01-16,US,email,16.05
2025-01-16,US,referral,23.7
2025-01-17,US,paid_search,165.93
2025-01-17,US,organic,24.29
2025-01-17,US,social,102.46
2025-01-17,US,email,14.04
2025-01-17,US,referral,31.76
2025-01-18,US,paid_search,174.19
2025-01-18,US,organic,15.74
2025-01-18,US,social,72.92
2025-01-18,US,email,11.33
2025-01-18,US,referral,23.3
2025-01-19,US,paid_search,235.52
2025-01-19,US,organic,15.97
2025-01-19,US,social,94.24
2025-01-19,US,email,12.54
2025-01-19,US,referral,23.37
2025-01-20,US,paid_search,112.05
2025-01-20,US,organic,18.9
2025-01-20,US,social,85.64
2025-01-20,US,email,17.03
2025-01-20,US,referral,26.4
2025-01-21,US,paid_search,126.07
2025-01-21,US,organic,25.42
2025-01-21,US,social,94.73
2025-01-21,US,email,15.74
2025-01-21,US,referral,24.94
2025-01-22,US,paid_search,156.7
2025-01-22,US,organic,21.09
2025-01-22,US,social,100.7
2025-01-22,US,email,8.45
2025-01-22,US,referral,21.63
2025-01-23,US,paid_search,168.53
2025-01-23,US,organic,21.28
2025-01-23,US,social,116.85
2025-01-23,US,email,12.11
2025-01-23,US,referral,21.89
2025-01-24,US,paid_search,156.94
2025-01-24,US,organic,15.99
2025-01-24,US,social,82.19
2025-01-24,US,email,17.89
2025-01-24,US,referral,18.41
2025-01-25,US,paid_search,199.25
2025-01-25,US,organic,11.49
2025-01-25,US,social,77.37
2025-01-25,US,email,13.76
2025-01-25,US,referral,35.47
2025-01-26,US,paid_search,167.63
2025-01-26,US,organic,8.99
2025-01-26,US,social,45.02
2025-01-26,US,email,15.13
2025-01-26,US,referral,28.84
2025-01-27,US,paid_search,196.9
2025-01-27,US,organic,20.84
2025-01-27,US,social,116.15
2025-01-27,US,email,12.98
2025-01-27,US,referral,30.59
2025-01-28,US,paid_search,106.56
2025-01-28,US,organic,15.48
2025-01-28,US,social,49.34
2025-01-28,US,email,13.97
2025-01-28,US,referral,24.71
2025-01-29,US,paid_search,185.13
2025-01-29,US,organic,20.31
2025-01-29,US,social,69.13
2025-01-29,US,email,14.29
2025-01-29,US,referral,15.64
2025-01-30,US,paid_search,241.35
2025-01-30,US,organic,18.48
2025-01-30,US,social,79.0
2025-01-30,US,email,20.96
2025-01-30,US,referral,17.24
2025-01-31,US,paid_search,129.35
2025-01-31,US,organic,14.52
2025-01-31,US,social,88.47
2025-01-31,US,email,16.62
2025-01-31,US,referral,29.62
2025-02-01,US,paid_search,295.74
2025-02-01,US,organic,8.75
2025-02-01,US,social,103.7
2025-02-01,US,email,12.91
2025-02-01,US,referral,21.33
2025-02-02,US,paid_search,152.11
2025-02-02,US,organic,15.46
2025-02-02,US,social,127.9
2025-02-02,US,email,18.16
2025-02-02,US,referral,25.14
2025-02-03,US,paid_search,240.8
2025-02-03,US,organic,12.44
2025-02-03,US,social,60.06
2025-02-03,US,email,6.83
2025-02-03,US,referral,20.63
2025-02-04,US,paid_search,187.28
2025-02-04,US,organic,20.51
2025-02-04,US,social,93.36
2025-02-04,US,email,9.71
2025-02-04,US,referral,30.02
2025-02-05,US,paid_search,190.78
2025-02-05,US,organic,23.67
2025-02-05,US,social,47.41
2025-02-05,US,email,16.17
2025-02-05,US,referral,17.58
2025-02-06,US,paid_search,162.12
2025-02-06,US,organic,22.67
2025-02-06,US,social,92.05
2025-02-06,US,email,11.81
2025-02-06,US,referral,25.04
2025-02-07,US,paid_search,111.08
2025-02-07,US,organic,25.75
2025-02-07,US,social,85.38
2025-02-07,US,email,19.19
2025-02-07,US,referral,21.71
2025-02-08,US,paid_search,156.44
2025-02-08,US,organic,16.18
2025-02-08,US,social,109.71
2025-02-08,US,email,12.34
2025-02-08,US,referral,29.03
2025-02-09,US,paid_search,162.79
2025-02-09,US,organic,10.12
2025-02-09,US,social,77.17
2025-02-09,US,email,10.58
2025-02-09,US,referral,25.21
2025-02-10,US,paid_search,126.43
2025-02-10,US,organic,24.63
2025-02-10,US,social,87.95
2025-02-10,US,email,14.33
2025-02-10,US,referral,29.1
2025-02-11,US,paid_search,223.38
2025-02-11,US,organic,19.9
2025-02-11,US,social,72.65
2025-02-11,US,email,8.35
2025-02-11,US,referral,20.71
2025-02-12,US,paid_search,152.23
2025-02-12,US,organic,20.54
2025-02-12,US,social,82.23
2025-02-12,US,email,17.58
2025-02-12,US,referral,21.17
2025-02-13,US,paid_search,177.43
2025-02-13,US,organic,25.92
2025-02-13,US,social,97.69
2025-02-13,US,email,14.77
2025-02-13,US,referral,21.24
2025-02-14,US,paid_search,151.5
2025-02-14,US,organic,15.75
2025-02-14,US,social,77.83
2025-02-14,US,email,17.83
2025-02-14,US,referral,23.61
2025-02-15,US,paid_search,119.26
2025-02-15,US,organic,28.84
2025-02-15,US,social,97.2
2025-02-15,US,email,9.72
2025-02-15,US,referral,22.24
2025-02-16,US,paid_search,184.99
2025-02-16,US,organic,28.52
2025-02-16,US,social,65.07
2025-02-16,US,email,18.66
2025-02-16,US,referral,33.75
2025-02-17,US,paid_search,151.71
2025-02-17,US,organic,18.61
2025-02-17,US,social,66.68
2025-02-17,US,email,14.24
2025-02-17,US,referral,24.77
2025-02-18,US,paid_search,209.68
2025-02-18,US,organic,25.45
2025-02-18,US,social,73.17
2025-02-18,US,email,7.62
2025-02-18,US,referral,24.87
2025-02-19,US,paid_search,193.21
2025-02-19,US,organic,21.25
2025-02-19,US,social,82.65
2025-02-19,US,email,15.47
2025-02-19,US,referral,34.47
2025-02-20,US,paid_search,197.18
2025-02-20,US,organic,18.13
2025-02-20,US,social,78.75
2025-02-20,US,email,14.36
2025-02-20,US,referral,35.23
2025-02-21,US,paid_search,171.75
2025-02-21,US,organic,19.9
2025-02-21,US,social,79.15
2025-02-21,US,email,19.12
2025-02-21,US,referral,37.25
2025-02-22,US,paid_search,200.28
2025-02-22,US,organic,20.41
2025-02-22,US,social,90.83
2025-02-22,US,email,6.06
2025-02-22,US,referral,29.66
2025-02-23,US,paid_search,186.04
2025-02-23,US,organic,22.14
2025-02-23,US,social,73.99
2025-02-23,US,email,13.56
2025-02-23,US,referral,22.43
2025-02-24,US,paid_search,225.97
2025-02-24,US,organic,18.11
2025-02-24,US,social,136.86
2025-02-24,US,email,16.62
2025-02-24,US,referral,17.03
2025-02-25,US,paid_search,174.22
2025-02-25,US,organic,16.74
2025-02-25,US,social,40.63
2025-02-25,US,email,21.0
2025-02-25,US,referral,29.39
2025-02-26,US,paid_search,203.99
2025-02-26,US,organic,20.83
2025-02-26,US,social,58.9
2025-02-26,US,email,13.19
2025-02-26,US,referral,30.26
2025-02-27,US,paid_search,132.7
2025-02-27,US,organic,7.34
2025-02-27,US,social,84.89
2025-02-27,US,email,14.47
2025-02-27,US,referral,25.85
2025-02-28,US,paid_search,212.78
2025-02-28,US,organic,23.19
2025-02-28,US,social,95.82
2025-02-28,US,email,19.48
2025-02-28,US,referral,15.51
2025-03-01,US,paid_search,202.71
2025-03-01,US,organic,23.13
2025-03-01,US,social,62.11
2025-03-01,US,email,9.36
2025-03-01,US,referral,20.34
2025-03-02,US,paid_search,150.23
2025-03-02,US,organic,23.77
2025-03-02,US,social,76.17
2025-03-02,US,email,11.79
2025-03-02,US,referral,21.18
2025-03-03,US,paid_search,230.34
2025-03-03,US,organic,20.07
2025-03-03,US,social,85.97
2025-03-03,US,email,14.59
2025-03-03,US,referral,33.08
2025-03-04,US,paid_search,146.29
2025-03-04,US,organic,26.58
2025-03-04,US,social,94.74
2025-03-04,US,email,14.4
2025-03-04,US,referral,40.63
2025-03-05,US,paid_search,132.5
2025-03-05,US,organic,18.23
2025-03-05,US,social,62.27
2025-03-05,US,email,18.57
2025-03-05,US,referral,35.56
2025-03-06,US,paid_search,255.15
2025-03-06,US,organic,26.12
2025-03-06,US,social,85.55
2025-03-06,US,email,13.63
2025-03-06,US,referral,14.56
2025-03-07,US,paid_search,271.61
2025-03-07,US,organic,22.34
2025-03-07,US,social,78.93
2025-03-07,US,email,19.98
2025-03-07,US,referral,18.92
2025-03-08,US,paid_search,198.3
2025-03-08,US,organic,19.14
2025-03-08,US,social,104.37
2025-03-08,US,email,14.76
2025-03-08,US,referral,15.93
2025-03-09,US,paid_search,183.4
2025-03-09,US,organic,25.24
2025-03-09,US,social,89.34
2025-03-09,US,email,17.91
2025-03-09,US,referral,18.47
2025-03-10,US,paid_search,178.82
2025-03-10,US,organic,16.88
2025-03-10,US,social,106.81
2025-03-10,US,email,15.12
2025-03-10,US,referral,29.31
2025-03-11,US,paid_search,228.95
2025-03-11,US,organic,23.46
2025-03-11,US,social,96.15
2025-03-11,US,email,11.26
2025-03-11,US,referral,24.98
2025-03-12,US,paid_search,156.01
2025-03-12,US,organic,18.28
2025-03-12,US,social,81.57
2025-03-12,US,email,11.33
2025-03-12,US,referral,12.77
2025-03-13,US,paid_search,149.93
2025-03-13,US,organic,20.97
2025-03-13,US,social,59.67
2025-03-13,US,email,15.06
2025-03-13,US,referral,36.88
2025-03-14,US,paid_search,226.04
2025-03-14,US,organic,28.22
2025-03-14,US,social,98.8
2025-03-14,US,email,19.38
2025-03-14,US,referral,20.48
2025-03-15,US,paid_search,151.0
2025-03-15,US,organic,6.3
2025-03-15,US,social,116.69
2025-03-15,US,email,20.78
2025-03-15,US,referral,21.54
2025-03-16,US,paid_search,168.57
2025-03-16,US,organic,16.23
2025-03-16,US,social,98.61
2025-03-16,US,email,19.22
2025-03-16,US,referral,14.11
2025-03-17,US,paid_search,198.42
2025-03-17,US,organic,18.62
2025-03-17,US,social,92.55
2025-03-17,US,email,16.72
2025-03-17,US,referral,23.82
2025-03-18,US,paid_search,175.34
2025-03-18,US,organic,18.93
2025-03-18,US,social,111.83
2025-03-18,US,email,16.57
2025-03-18,US,referral,26.38
2025-03-19,US,paid_search,122.81
2025-03-19,US,organic,18.11
2025-03-19,US,social,110.22
2025-03-19,US,email,15.14
2025-03-19,US,referral,29.12
2025-03-20,US,paid_search,259.49
2025-03-20,US,organic,25.19
2025-03-20,US,social,92.1
2025-03-20,US,email,13.08
2025-03-20,US,referral,9.04
2025-03-21,US,paid_search,172.42
2025-03-21,US,organic,18.37
2025-03-21,US,social,98.78
2025-03-21,US,email,14.42
2025-03-21,US,referral,23.0
2025-03-22,US,paid_search,99.93
2025-03-22,US,organic,15.3
2025-03-22,US,social,100.72
2025-03-22,US,email,21.43
2025-03-22,US,referral,24.39
2025-03-23,US,paid_search,194.75
2025-03-23,US,organic,24.76
2025-03-23,US,social,71.75
2025-03-23,US,email,16.38
2025-03-23,US,referral,20.37
2025-03-24,US,paid_search,218.92
2025-03-24,US,organic,20.76
2025-03-24,US,social,96.72
2025-03-24,US,email,12.07
2025-03-24,US,referral,29.42
2025-03-25,US,paid_search,273.81
2025-03-25,US,organic,14.96
2025-03-25,US,social,82.36
2025-03-25,US,email,15.87
2025-03-25,US,referral,29.92
2025-03-26,US,paid_search,154.82
2025-03-26,US,organic,5.83
2025-03-26,US,social,120.58
2025-03-26,US,email,17.85
2025-03-26,US,referral,14.11
2025-03-27,US,paid_search,152.66
2025-03-27,US,organic,27.84
2025-03-27,US,social,122.58
2025-03-27,US,email,18.52
2025-03-27,US,referral,23.9
2025-03-28,US,paid_search,183.73
2025-03-28,US,organic,19.35
2025-03-28,US,social,115.39
2025-03-28,US,email,11.72
2025-03-28,US,referral,19.96
2025-03-29,US,paid_search,225.46
2025-03-29,US,organic,19.78
2025-03-29,US,social,121.02
2025-03-29,US,email,12.48
2025-03-29,US,referral,24.66
2025-03-30,US,paid_search,138.49
2025-03-30,US,organic,20.04
2025-03-30,US,social,56.73
2025-03-30,US,email,13.17
2025-03-30,US,referral,16.02
2025-03-31,US,paid_search,211.23
2025-03-31,US,organic,23.58
2025-03-31,US,social,51.07
2025-03-31,US,email,20.0
2025-03-31,US,referral,40.61
2025-04-01,US,paid_search,182.07
2025-04-01,US,organic,16.79
2025-04-01,US,social,153.55
2025-04-01,US,email,10.05
2025-04-01,US,referral,25.13
2025-04-02,US,paid_search,188.08
2025-04-02,US,organic,26.73
2025-04-02,US,social,98.09
2025-04-02,US,email,13.13
2025-04-02,US,referral,19.06
2025-04-03,US,paid_search,164.62
2025-04-03,US,organic,14.97
2025-04-03,US,social,91.08
2025-04-03,US,email,12.88
2025-04-03,US,referral,15.66
2025-04-04,US,paid_search,236.48
2025-04-04,US,organic,17.51
2025-04-04,US,social,61.47
2025-04-04,US,email,14.37
2025-04-04,US,referral,25.43
2025-04-05,US,paid_search,101.41
2025-04-05,US,organic,21.66
2025-04-05,US,social,66.44
2025-04-05,US,email,21.42
2025-04-05,US,referral,28.27
2025-04-06,US,paid_search,162.0
2025-04-06,US,organic,16.27
2025-04-06,US,social,87.64
2025-04-06,US,email,17.3
2025-04-06,US,referral,24.84
2025-04-07,US,paid_search,170.23
2025-04-07,US,organic,20.29
2025-04-07,US,social,76.41
2025-04-07,US,email,13.71
2025-04-07,US,referral,11.96
2025-04-08,US,paid_search,223.82
2025-04-08,US,organic,21.49
2025-04-08,US,social,72.6
2025-04-08,US,email,22.12
2025-04-08,US,referral,25.54
2025-04-09,US,paid_search,133.37
2025-04-09,US,organic,24.28
2025-04-09,US,social,98.96
2025-04-09,US,email,16.48
2025-04-09,US,referral,22.34
2025-04-10,US,paid_search,200.27
2025-04-10,US,organic,18.69
2025-04-10,US,social,102.51
2025-04-10,US,email,7.86
2025-04-10,US,referral,22.29
2025-04-11,US,paid_search,257.5
2025-04-11,US,organic,16.16
2025-04-11,US,social,76.41
2025-04-11,US,email,13.32
2025-04-11,US,referral,17.41
2025-04-12,US,paid_search,80.63
2025-04-12,US,organic,18.85
2025-04-12,US,social,93.06
2025-04-12,US,email,14.8
2025-04-12,US,referral,24.09
2025-04-13,US,paid_search,181.94
2025-04-13,US,organic,25.11
2025-04-13,US,social,85.71
2025-04-13,US,email,12.85
2025-04-13,US,referral,23.24
2025-04-14,US,paid_search,206.07
2025-04-14,US,organic,27.06
2025-04-14,US,social,75.87
2025-04-14,US,email,15.37
2025-04-14,US,referral,27.11
2025-04-15,US,paid_search,135.33
2025-04-15,US,organic,20.1
2025-04-15,US,social,57.02
2025-04-15,US,email,8.37
2025-04-15,US,referral,27.29
2025-04-16,US,paid_search,162.73
2025-04-16,US,organic,21.01
2025-04-16,US,social,89.6
2025-04-16,US,email,11.34
2025-04-16,US,referral,24.72
2025-04-17,US,paid_search,124.51
2025-04-17,US,organic,26.95
2025-04-17,US,social,59.49
2025-04-17,US,email,14.27
2025-04-17,US,referral,18.49
2025-04-18,US,paid_search,205.67
2025-04-18,US,organic,18.34
2025-04-18,US,social,78.33
2025-04-18,US,email,18.2
2025-04-18,US,referral,25.18
2025-04-19,US,paid_search,203.25
2025-04-19,US,organic,15.09
2025-04-19,US,social,58.39
2025-04-19,US,email,15.4
2025-04-19,US,referral,23.01
2025-04-20,US,paid_search,208.19
2025-04-20,US,organic,19.6
2025-04-20,US,social,94.61
2025-04-20,US,email,8.91
2025-04-20,US,referral,36.8
2025-04-21,US,paid_search,172.61
2025-04-21,US,organic,23.49
2025-04-21,US,social,71.19
2025-04-21,US,email,16.16
2025-04-21,US,referral,16.86
2025-04-22,US,paid_search,200.34
2025-04-22,US,organic,18.22
2025-04-22,US,social,90.66
2025-04-22,US,email,17.62
2025-04-22,US,referral,17.3
2025-04-23,US,paid_search,149.2
2025-04-23,US,organic,22.29
2025-04-23,US,social,137.21
2025-04-23,US,email,14.48
2025-04-23,US,referral,28.69
2025-04-24,US,paid_search,175.19
2025-04-24,US,organic,29.71
2025-04-24,US,social,50.69
2025-04-24,US,email,15.35
2025-04-24,US,referral,14.84
2025-04-25,US,paid_search,67.2
2025-04-25,US,organic,21.49
2025-04-25,US,social,93.14
2025-04-25,US,email,13.93
2025-04-25,US,referral,24.34
2025-04-26,US,paid_search,319.42
2025-04-26,US,organic,18.71
2025-04-26,US,social,101.48
2025-04-26,US,email,12.56
2025-04-26,US,referral,26.85
2025-04-27,US,paid_search,169.28
2025-04-27,US,organic,17.95
2025-04-27,US,social,130.93
2025-04-27,US,email,19.41
2025-04-27,US,referral,25.85
2025-04-28,US,paid_search,76.31
2025-04-28,US,organic,18.19
2025-04-28,US,social,150.82
2025-04-28,US,email,14.14
2025-04-28,US,referral,31.9
2025-04-29,US,paid_search,244.89
2025-04-29,US,organic,21.09
2025-04-29,US,social,71.06
2025-04-29,US,email,5.87
2025-04-29,US,referral,29.28
2025-04-30,US,paid_search,143.34
2025-04-30,US,organic,20.88
2025-04-30,US,social,61.88
2025-04-30,US,email,14.01
2025-04-30,US,referral,25.21
2025-05-01,US,paid_search,192.09
2025-05-01,US,organic,14.43
2025-05-01,US,social,116.93
2025-05-01,US,email,12.76
2025-05-01,US,referral,14.53
2025-05-02,US,paid_search,175.09
2025-05-02,US,organic,20.17
2025-05-02,US,social,93.61
2025-05-02,US,email,20.11
2025-05-02,US,referral,23.52
2025-05-03,US,paid_search,174.62
2025-05-03,US,organic,14.48
2025-05-03,US,social,108.46
2025-05-03,US,email,15.69
2025-05-03,US,referral,22.37
2025-05-04,US,paid_search,94.29
2025-05-04,US,organic,27.22
2025-05-04,US,social,62.38
2025-05-04,US,email,12.78
2025-05-04,US,referral,27.24
2025-05-05,US,paid_search,126.15
2025-05-05,US,organic,12.53
2025-05-05,US,social,42.21
2025-05-05,US,email,17.7
2025-05-05,US,referral,21.59
2025-05-06,US,paid_search,311.73
2025-05-06,US,organic,15.03
2025-05-06,US,social,69.27
2025-05-06,US,email,12.88
2025-05-06,US,referral,26.52
2025-05-07,US,paid_search,158.84
2025-05-07,US,organic,23.06
2025-05-07,US,social,67.98
2025-05-07,US,email,9.82
2025-05-07,US,referral,13.76
2025-05-08,US,paid_search,79.94
2025-05-08,US,organic,17.41
2025-05-08,US,social,83.23
2025-05-08,US,email,12.63
2025-05-08,US,referral,32.77
2025-05-09,US,paid_search,235.26
2025-05-09,US,organic,18.33
2025-05-09,US,social,49.64
2025-05-09,US,email,12.87
2025-05-09,US,referral,21.25
2025-05-10,US,paid_search,150.43
2025-05-10,US,organic,16.51
2025-05-10,US,social,75.3
2025-05-10,US,email,13.55
2025-05-10,US,referral,21.03
2025-05-11,US,paid_search,189.37
2025-05-11,US,organic,21.8
2025-05-11,US,social,69.51
2025-05-11,US,email,19.77
2025-05-11,US,referral,18.87
2025-05-12,US,paid_search,107.2
2025-05-12,US,organic,21.9
2025-05-12,US,social,71.61
2025-05-12,US,email,16.2
2025-05-12,US,referral,9.98
2025-05-13,US,paid_search,242.66
2025-05-13,US,organic,23.36
2025-05-13,US,social,56.24
2025-05-13,US,email,9.45
2025-05-13,US,referral,35.45
2025-05-14,US,paid_search,146.82
2025-05-14,US,organic,15.83
2025-05-14,US,social,39.01
2025-05-14,US,email,13.68
2025-05-14,US,referral,23.58
2025-05-15,US,paid_search,212.2
2025-05-15,US,organic,13.0
2025-05-15,US,social,55.79
2025-05-15,US,email,16.69
2025-05-15,US,referral,31.29
