order_id,region,amount_usd,baseline,z_score
3d570969ca912ed5d24b3d9fee30b739,BR,323.37745575283714,region,6.855849739984771
85eaa27aacbad988234b742f85ca7cd3,BR,412.65698812558816,region,8.949731875317369
c9fec30469cd7bb3784574c3200b828f,BR,206.64857210381592,region,4.118195121347891
d675ff7bfc118fec4fd8b0d728c27cec,BR,237.10723716757818,region,4.8325453531212395
c42ccab83afd0e50ca0d6089596b1b8b,BR,304.61566073197497,region,6.4158274148572545
1e30314e6dd7717655ff9f2f186df393,BR,204.48055105254426,region,4.0673482987040455
f80896ddec0878ff2475719a8784d53c,BR,345.9975933225725,region,7.386362173207266
e23eaa3bc8275c392145e736dbdea275,BR,391.93411072650173,region,8.46371608171451
c99bf9bf2c26094ff4786e6bf919d14c,BR,189.26185555525902,region,3.710422654293322
88b24cb0678cf5b316584a332f724969,BR,226.02924913752992,region,4.572732150530743
08cbb1d4cd574b126569b208fd4b26ea,BR,284.59095960363703,region,5.946186021766821
7612c382d0e90dec41ead203963e8726,BR,159.96166025930384,region,3.023242134173554
b2c82d183b4cba4fc52074fe9384150a,BR,5.488709851479921,customer,-5.613197229310983
fcbb6af360b31b05460c2c8e524588c0,BR,230.99384328437594,region,4.689167292124634
ac64f79a33bfa575fc5a17e7926df3d5,BR,216.53134424654402,region,4.349976801731522
4dc5ab28582ada8b30536d03787d2d12,BR,168.39199367812026,region,3.220959618477321
79a0ca36f845e0bf7e0e21441e0da0ba,BR,177.7467821036341,region,3.440358441963744
20b1d8c9683a66f9810b31604fc5f540,BR,194.584240865785,region,3.8352491091692036
2b72a32a2c3e93fa260ca7655073886f,BR,242.8009516858153,region,4.966080630430323
f891a5652a32da88979c1328c7cb73db,BR,168.8929013072722,region,3.2327074570721073
aca60cec1bc8f1050c9e956312201026,BR,162.54936067554067,region,3.0839317405049234
722ab68fe6307a0bb69b61297f6d16d9,BR,176.51482009680092,region,3.411465109203594
fb2dccfadca8cd6ebddc5d10ae48d1f7,BR,219.40140958114455,region,4.417288741788139
ef8c51f3610d990552701e064e71291f,BR,392.36152611662754,region,8.473740299202726
d252e32f481bed5bbbbc4c0c76261939,BR,172.08787969861996,region,3.307639616757775
0818699476819463109688475b808343,BR,504.2128459018601,region,11.097000906503498
4e8462f123da7fae9cd5d28500ba601d,BR,169.01474370355243,region,3.2355650394330016
677e38d339f46ff8cd648fa4ed787ab2,BR,330.7498877309349,region,7.02875615204395
3f64a17e87d0fed4d084e352409882ba,BR,253.8712036907029,region,5.225712399220128
8df1ba8711787d5cfe3b90f535d04dc4,BR,286.13816463576666,region,5.982472781905158
19dec7b3d6fb0a5d9407f7274da21398,BR,287.8072120641765,region,6.021617124404388
6d0940a8f5fba47562bb14cd97dfd6da,BR,474.82175231026724,region,10.407688539225601
95f5825a4d547b92c4f1824df000084c,BR,201.08637001330985,region,3.987744218650567
5d1c0dcecd1bdd50fb9edd53d2680184,BR,171.88287503186277,region,3.302831621039445
df1a358e7d663001a78f5c0d0ef374cd,BR,200.0478086354928,region,3.9633867309077075
db423937d76a5fd5863a04a19d564449,BR,168.80393701792477,region,3.230620968364153
327eb42fa668b532239f44713415a37a,BR,201.20434439700972,region,3.990511084111115
5c85debdfc8ce1c52ffca18216568be9,BR,167.8949540615486,region,3.2093024967828794
de0d8b8e774b3211e7e001d3e5985470,BR,547.0182071220169,region,12.10091948418078
ff2d25d8b1b734099dee10e90e23a2ab,BR,186.93717999448424,region,3.65590179718547
564056ed2b1aba6010b16c2dc89735b6,BR,176.59991637356802,region,3.4134608810112015
34d0587652282a8e4f05da5083e1f276,BR,175.6677253417099,region,3.3915981080278534
5cb6969f0b3cd394de49463c4f4e4017,BR,186.15197344067843,region,3.6374862664152636
2f7ee291b72997159cb01045ac80be1c,BR,249.3901111163974,region,5.120616870169467
3f1294f87d79b57f5d55ba7b80c3d94f,BR,198.3362130686994,region,3.9232445025046725
acf3b6db7983342f3be14093471c84f5,BR,198.5798978612598,region,3.92895966722646
b64c467f4c3c4270ca94367a26503be2,BR,201.6549678626175,region,4.001079603001407
5c6684343f4ff2229622ce4745a49788,BR,162.37530010942606,region,3.0798494799893597
3e9bdc72197be8d2881273a27efc207d,BR,178.16839547488945,region,3.4502465841014414
95549a3370d5fe86da9749cae8d5aa45,BR,392.99007816093024,region,8.488481795508926
be189e2867578f53e85ff49f5a1b3e74,BR,183.73253157168568,region,3.580742845248938
8e6bfb81e283fa7e4f11123a3fb894f1,BR,257.85138863585644,region,5.319060089676002
d9a932befd90783805fe255151f656a5,BR,216.80403913345688,region,4.356372343205904
2839b4c58dc6f1ff77f8a662d6c392c6,BR,217.08253603924024,region,4.362903960030805
849eace12a4c38cc5d4647af9f942eff,BR,42.68545283016679,customer,5.003113446195765
9778dcf3aedc74a5185d423586877952,BR,184.55061623242426,region,3.5999294696720843
299372a2c0a08ae166a4dd2a2467dfec,BR,174.988889133863,region,3.375677292017157
c40e13850994649006f28cc890cc4c64,BR,180.4698629601823,region,3.5042231398072183
7654e85433112b2a5cf2b51f1124d0c5,BR,237.14398328709126,region,4.833407163674525
9562a9640c9bea4e43a21cac378d8781,BR,339.8841994393703,region,7.242984112210661
7f13a20e25350f4a55fb2a7c9a2e8d88,BR,31.60746480011852,customer,3.512037580739878
758d844e553488d2af66539369ed624a,BR,197.47558026957728,region,3.903059992177722
63305270eb3457a63856e2d1dae91550,BR,201.11731411395246,region,3.988469953853335
2c559a6f1ac48c4f100f4775a1362ea1,BR,209.49156135035417,region,4.184872043102087
69840aae60642aee7093192b37961c08,BR,381.3860404199579,region,8.216331094471395
198cbd4bd806061597b3f8fbdf126ad6,BR,339.630844615359,region,7.237042155238007
054418a6880b7e815bf64730ef040574,BR,174.45316939148813,region,3.3631130013192583
ab2e18197d676ace96bcaab0aeb2a820,BR,226.71582137053744,region,4.5888344003421295
80d42608ec46066a22bc8261471c7a21,BR,178.04268506602892,region,3.4472982848402016
3fd1a0108718230e45ed596af3c04ab7,BR,202.52140268061012,region,4.021400188678876
369eee143e91ca7a46cdddc5f679e1f3,BR,160.36199956136738,region,3.0326313333593484
621b885e17980cd76471b8414029617a,BR,222.51515970830545,region,4.490315846566543
330c4c1c971ff97dc8128ca0f61f21c6,BR,174.13019034103107,region,3.3555381401403803
5dbf3bee4c547774bf74d477748dda22,BR,241.2266705656234,region,4.929158851989564
f271576bed568e896f99eb710cd3a6f8,BR,159.5091027874059,region,3.0126282568330898
249cdd4e1dc4aa2c19a568ce182a7254,BR,246.15258458666614,region,5.044686824579996
2455cbeb73fd04b170ca2504662f95ce,BR,274.95574026604965,region,5.720210223005323
7844eebb3536df34f62c7b819ac8c4d2,BR,184.85038720739936,region,3.606960029448887
77fb4b8cc3c049b130b87530c7071abd,BR,161.1007899642093,region,3.049958261325405
d81dff089ae648dacea746f77643f86e,BR,176.11061278215703,region,3.4019851931174525
3e40fd20e1f24da8d88521364c41136d,BR,283.99915367884745,region,5.932306336013907
e60856926b11f52676a5408033e204de,BR,167.90849210557974,region,3.2096200059340902
e81600d4371046078150ab84d31175d3,BR,190.75490841126413,region,3.745439377826818
877a74a0ee5c1f719f39f4f11d2fc19a,BR,533.7625280092461,region,11.790032666695573
5849d6026e6ef0340a5e699086dbfbc7,BR,162.14321935460663,region,3.0744064659686097
38ac0cc1879cabf9cb23a2e8f217acfe,BR,169.3996109552947,region,3.2445913710174135
a88a97b1f64733fb73f753a519db23b9,BR,167.0497933127478,region,3.1894808540573134
1e0b82a0da7f09ea9ba1b82dfaf4fa23,BR,169.6084836346322,region,3.249490083636089
54787cae1cb90fdafe197fe2bc300cd0,BR,273.8166105611442,region,5.693494095853472
fb8e4428d340ab5bfa482ef6fc97efbc,BR,176.56510426034512,region,3.4126444289080897
b0c22582dcda3aaa9ecd7839d4b2ef99,BR,318.3026232474519,region,6.736829166731024
74814089384762f3833de42b05c9c2c7,BR,278.04048029885814,region,5.792556951031134
4e0db43ba51c0e0ede8c48b094526132,BR,185.2004423459187,region,3.615169908930186
bb64f1e18d5d902401536be66f719e3e,BR,197.26670759023978,region,3.898161279559046
90a9fea4de623b810e0b0c5226e21884,BR,186.04366908842937,region,3.63494619320558
0eeae75286b79b40f203057933fbb70b,BR,345.0654022907145,region,7.364499400223919
37732eb932f8b2b2b3d7cef77833eec1,BR,22.622071576025597,customer,5.843468026677104
68b3b77e74b7ad7bb9d25331580ddcdf,BR,197.50845837651005,region,3.903831085830662
8171523911786efd1d91c66d69051fcd,BR,603.9360122414862,region,13.435818672769873
33f3b890664d602ed67bad1fbc454474,BR,162.43332029813095,region,3.081210233494548
188f31b5ce7e58114dc03f7d6289f9a4,BR,316.31446478116527,region,6.69020067995326
5e2f728756528c53b5990e00b132f187,BR,216.23157327156892,region,4.34294624195472
e2c195168dcfb7f5465c1b342ac094ee,BR,310.4350856590726,region,6.552310991427577
824d9780d0313771024a0c70fe9dd9a7,BR,185.95277079279174,region,3.6328143460474527
75df014e897510b97edbb6261ef40f82,BR,33.45250680093312,customer,5.420973918393917
07be9bc8241fb542df3e10f395d5b412,BR,186.91783993158262,region,3.655448212683741
3bd820484fb08cbd09f9d3f378fae1a4,BR,168.27982131329085,region,3.2183288283672913
cccb57e7a01fe8d245ce2027974b455e,BR,189.42044407105232,region,3.7141420472075017
3c52e7be8ba845bcc76da9b51990e6cc,BR,222.16897258236645,region,4.48219668398559
1dda4cf38de17d1b18e9132ed692d064,BR,245.02699292579183,region,5.0182882065793555
5ee63c8c9ae2e5c38791b35932cf4c69,BR,163.1643746758122,region,3.0983557276599125
e8e6d889f4d8a89fdcae9bdd473117d7,BR,479.74573232501984,region,10.523171153365862
ccc2fdf91b8602da839b8cc89ec47dbe,BR,168.1289688226582,region,3.2147908692538034
24c2ea18beb03e17972ed33b519950c1,BR,370.3873466478063,region,7.958377588337987
b50e3b667299367d4fde7a9395627941,BR,178.79501351290196,region,3.464942721957468
17a4db677e57484f24eb68217b8de4c1,BR,188.5752833222515,region,3.694320404481935
e6c7749520fc49e6ede435a6996d5f0e,BR,238.68538630035044,region,4.869557848462344
465c2e1bee4561cb39e0db8c5993aafc,BR,170.08424918201206,region,3.2606482623786275
c4f4e4d627be7a7e0ca6af0fe3dd08af,BR,257.85138863585644,region,5.319060089676002
4c7278311a8fd4a51374e5577ef92e27,BR,8.273678909313286,customer,-3.7986539540100863
5cd63812f35304841de07758daef7b4c,BR,159.39499641628635,region,3.0099521082728873
b23878b3e8eb4d25a158f57d96331b18,BR,33.18174592031044,customer,5.710344827586212
0e6386e1cb625fe4fdbd3d101d2cb687,BR,258.86867594448165,region,5.342918634466958
c4d7d5a8e5e6c168142085d231c65b79,BR,219.68184049321806,region,4.423865717063213
d42ba61a59ac7b2af476d42dbe16f68e,BR,187.4071435229936,region,3.66692390057749
11658ef3bdfaf6a5d20927c19404c1d7,BR,423.04840392262895,region,9.19344282809648
ab036b681f93c56caee93990cecf22ce,BR,374.5203180898826,region,8.055308596357522
fb973be52c6622812266932dc2152017,BR,171.81711881799725,region,3.3012894337335656
a5a9ab54271581abdd06955ba59d7684,BR,217.89288467481816,region,4.38190915065326
fcab87cc4b99e2bf27ba067107607f7b,BR,163.9186371289754,region,3.116045523227352
f06059b8f4dc49c4f76378b7715a63b0,BR,59.4242772715194,customer,19.697433796297187
d19ac15d2d6a66a837bc8bff474218b2,BR,175.60583714042474,region,3.39014663762232
e85c92ee6a3ba1ef47e41c23286314d9,BR,722.5872981429285,region,16.218559590878638
fdddc15fc7b9c37476820d6eb722f33b,BR,218.4595485178356,region,4.395199176553925
97f48024fcc76f1898e397ad6966e3a0,BR,261.8818577445541,region,5.41358709983637
31602bd34088eca0a7371827ab479b92,BR,227.02139436438304,region,4.596001035469452
914ccbb5110ed49b96c301b5fbf8d629,BR,207.08178951281224,region,4.128355414186625
ec9fb5672156edeac876e628a92456c0,BR,350.8848272178121,region,7.500982976794241
f0c00b0c02ed4f14f20fad7c26002b9c,BR,335.8015121608382,region,7.1472324238956215
033cec9a46b0dd28fc10c800f9f3d878,BR,237.27162770224197,region,4.836400821385938
354b150e66abb1ccda029116d0550484,BR,254.8826889804577,region,5.2494348686605665
d9374184c685550085112ae190d8f9c0,BR,393.930005217949,region,8.510526002292965
4b56b0f11819efbf57af78ef26982ca5,BR,224.49364814314123,region,4.536717541093442
19f9ab36cda8d833cc1ea61fa046030d,BR,181.94744376586613,region,3.538876995739331
820349ed7a25bbfa196bb4f9a28442f2,BR,286.13816463576666,region,5.982472781905158
fa794cef99ed64f42ebb766a8af51c64,BR,193.94021677116103,region,3.8201447452616204
61a2a23b9b85cf80af8eec1db5136db2,BR,282.87743003055346,region,5.905998434913612
63089c5f142cc1148a1d7799a8359e8a,BR,416.06083919627343,region,9.029562747621712
c22cb502f983d9e8e08a8b6cf5e78727,BR,166.66492606100553,region,3.1804545224729015
d315aaded4fc920d8a98afbc7e9fb8e3,BR,277.8857597956452,region,5.788928275017301
880995aee9550ecd4518103daaf74fa0,BR,475.27044176958486,region,10.41821169966572
eed6cf91f1993f8b026ebb204f3e4092,BR,191.57105906571252,region,3.764580643799791
0affd51e37e6621004e4fe4fd7c64f4b,BR,261.7252032350511,region,5.409913065372366
d74fca7ee2ce7587c45eefb0fea95ed8,BR,212.54729128881021,region,4.256538394375303
bf205457ee84ab84c423d67b88239982,BR,528.6857614975706,region,11.67096673499165
5825f62edda362144cd0c349124fa927,BR,165.99769389089963,region,3.1648058571632434
e861307609af3dd1a985ad0972fb9c16,BR,196.2262122061326,region,3.8737584333660147
2296fa4ebace1edacb9f91509766eb18,BR,46.2885065487387,customer,-12.460954930834385
f0dd7f3ebe1b0ce1db4e4da55000d43a,BR,171.3510233020682,region,3.2903580472418916
a2a53e824841856d25e9fe22467e4209,BR,159.9732642970448,region,3.023514284874591
b59dd1cfaae00761d5a3b6749e874c80,BR,166.06345010476514,region,3.1663480444691228
e80816e94dec73e777b4951533d8f50c,BR,168.0844866779845,region,3.2137476248998267
f73de6a34a3027ae82efac7a6bb5318d,BR,240.73349896163205,region,4.917592447195469
8da267ea6fadbb945e33ffb911885e23,BR,379.67251084687433,region,8.176143507618185
36815333081d25c7dcb347185e93d073,BR,234.13466949959908,region,4.762829415205458
025d78a44b8f48c66fd09239910302b1,BR,162.87040571970758,region,3.0914612432336286
e0aadee588e476e3a004e56c8fc3c645,BR,213.0327268676409,region,4.2679233653687065
a5bc722e653d42e3c7e1404d4779f19d,BR,184.04197257811163,region,3.588000197276606
6bc9f3b6522892d5b2b27203ca6caa67,BR,178.17419749375995,region,3.4503826594519604
3e073b27114fe955e184db124d34a566,BR,202.67612318382308,region,4.02502886469271
57cc72d3e635bf57199d76328279b875,BR,45.737314756042515,customer,5.486693634234645
e113999f205a77283a5a2d99171d77c5,BR,181.12355708625708,region,3.5195542959656665
a1e313e06320d5c725c2ba02d0cf5be2,BR,449.13814877691516,region,9.805328320929199
17ca01c238bad17cd6c09179888b6d7f,BR,193.03316782107504,region,3.79887163213052
a94ef235b449b3aecceeb9b582658216,BR,210.9381980553954,region,4.218800163831433
5b7687ff6fc51511eec02492c8169ff6,BR,165.9319376770341,region,3.163263669857364
0822bcde10bb5d023755a71bc8f7797f,BR,253.6371889295933,region,5.220224026749204
4dac5a355ca2b9da23d60ed243be5673,BR,198.11960436420128,region,3.9181643560853057
a0d4f93076122f91ae6403813fa2744a,BR,272.91342962363854,region,5.672311699622718
9f721c43752081baa0310ad5660e6033,BR,180.89921235659827,region,3.514292715745607
634a0c518ed370679d33e5e25ab3725b,BR,168.72851077260844,region,3.228851988807409
556aa092c68a19aa8aef519574539444,BR,251.5310560796068,region,5.170828674510892
48a6a2ea9e635b0f27e8211023213a25,BR,316.3086627622948,region,6.690064604602741
b92aa81f74ab98a2f1a9cc5659f6edcf,BR,417.46879577551147,region,9.0625836993476
959ceecf84ceaad064c8c99f1970fb53,BR,293.5241346578956,region,6.155696703115548
24536ae68dcaea969641d76fc4cc5e4a,BR,399.5212174028075,region,8.641657281742884
b6db3da1ed3c1f5a82c7e5456e212d74,BR,229.2919177490333,region,4.649251855972462
1c95864be748aeb7e70002b2d365646f,BR,224.6290285834526,region,4.5398926326055475
7cb46c0eb2855e57112f72215ac78d47,BR,190.34489907774977,region,3.7358233863901584
74aacfe89f7715e9d6655dd55c86da46,BR,254.3198931500205,region,5.236235559660246
ee263786b14ba18ebbaf5ea65f7e7669,BR,162.92649190212228,region,3.0927766382886435
561cdd2accb4b96049e2f85972d8bffe,BR,168.27982131329085,region,3.2183288283672913
44ecd2ebe54e3c23da26345bfcf1c919,BR,451.3912661049539,region,9.85817091538065
5e4ff61ebeaffec83fa558b5644145dd,BR,198.01710203082266,region,3.91576035822614
f489949dbe23cf9313deb342913ece0c,BR,277.812267556619,region,5.787204653910729
fd3114978747f92401511144ba65a631,BR,205.3450518642467,region,4.087623525931342
6636442daffc5438b5f2ff1f068d449b,BR,220.63530559426792,region,4.446227432998462
2aa8454e751e7fc82eba1192b4e49aad,BR,226.8802119052012,region,4.592689868606828
e3687275f870db015a3a0dac327be380,BR,177.5030973110737,region,3.4346432772419564
cc427984e779c3d1dd7e082f39a98fc6,BR,269.94086195565944,region,5.602595761706937
60dc36170c9cc8c0215fafa26627670f,BR,306.29051017925536,region,6.4551078327070055
b1a6e1094db81b9b6f4b80a40fec524f,BR,354.4143886973578,region,7.583762148359823
5ae3075070db2a1aff1e28c35a8e5628,BR,181.5606425078337,region,3.529805305704747
2bcf1f79964f8b4f4f62f19441601b1a,BR,242.07956733958486,region,4.949161928515823
281bcc5174ebdbddcfcdc68322ee9527,BR,190.43773137967756,region,3.7380005919984587
12c860cdab62139623897892199fea4f,BR,171.0048361761292,region,3.2822388846609387
a731c3a7a6915d1e0a711b745f73bc49,BR,237.50177445077125,region,4.841798476956516
a1a601783c958327168e1009b0758984,BR,228.42741693733083,region,4.628976628745165
6a8cd9e90574ad4ac8c5850d2365648e,BR,159.32924020242083,region,3.008409920967008
736b93bbe948337faa55abda812ce249,BR,219.24282106535128,region,4.41356934887396
4412d97cb2093633afa85f11db46316c,BR,618.0581261722496,region,13.76702607593255
0af4a846cbf75b456c934b786d683618,BR,239.981170514759,region,4.899948010078202
650fcf3e2908208ae23c6c93706c50d3,BR,191.55365300910108,region,3.7641724177482354
e9eaf8cbf7546d64273758c441ff8706,BR,170.40916223875928,region,3.2682684820076786
432c429c86371b479f48d4aed000409d,BR,55.43635630120524,customer,14.201420538416818
e81fbdf6c9bbdc3b6a9cd243b617e576,BR,452.263502941817,region,9.87862757640864
f7e0a0ee22f80001cc0e9e7f0b906890,BR,185.1134120628614,region,3.6131287786724045
ceb7c08202398e1199531a274b1e9922,BR,170.2911878550594,region,3.2655016165471307
5a50ee4e7bf3b3bf306a1c3f19a1a885,BR,241.9074407797604,region,4.945125026450432
a9c8ac0c26c178f0ad33618f96225a01,BR,377.1699067074046,region,8.117449673094423
afcda0566edd7333aa8184a5985a47ba,BR,174.79742251113697,region,3.371186805450038
f40432ad717d2f328101784226c8af17,BR,301.06095717065716,region,6.332458583439425
33ec97b423d769023dbd71f138aca94a,BR,267.2564612249145,region,5.539638232866921
c03e2d7edc52d3ef8683b7f2e34a55cf,BR,296.78873727568913,region,6.232261767007439
6b8a03d40f75b75ec65ed5ba13d80f95,BR,286.70096046620387,region,5.9956720909054795
e6b8a58ccfa6a2daf8c04bcf0bf2fd5a,BR,188.95434855512326,region,3.7032106607158277
087692f9f84c65ed1560e4a3b97d5c21,BR,328.2878977235586,region,6.971014844973821
b94927b61d86b53506f3e6bc8644eb77,BR,449.65452845638833,region,9.817439027125367
593f849c29daaeee17ee32baa44795d6,BR,235.62772235560425,region,4.797846138738955
2289ae813066fbb0d0e65239212ee5d3,BR,392.88757582755164,region,8.486077797649761
a99f93323678f28e79a48b368cbbabd1,BR,416.37608222156985,region,9.036956174999899
f6a40045364c9ef1f9405ef1d094c389,BR,286.0298602835176,region,5.979932708695475
561dd928c7f7e63277e02e6662bcce48,BR,167.91816213703055,region,3.2098467981849548
8b50d4c9560cac1625c6fd9f536fc780,BR,334.75134674528016,region,7.122602785451725
403b97836b0c04a622354cf531062e5f,BR,266.2062958093565,region,5.5150085944230245
c7197036433dac8ba4041a18b0b435aa,BR,161.81830629785944,region,3.0667862463395594
b7633aa5145342cd219d1488b70ef2a6,BR,65.09865172685488,customer,3.7200185841507327
4f119798c24c4840ae9e70d952b75446,BR,299.90248740285006,region,6.3052888717858435
285b9fa3d538bc3e3391de43dd51e3c9,BR,162.85493366938627,region,3.091098375632245
46df573bb73f96f2ac4ed61858107f75,BR,320.81489741837237,region,6.795749793505649
a3ffb9a7866735bd0de42993b62e89e3,BR,178.13164935537637,region,3.449384773548156
